Week_Start,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration,Media_Volume,tone_net_sentiment,tone_positive_score,tone_negative_score,tone_polarity,tone_activity_density,tone_self_group_density,Source_Diversity,Demand_to_Hype_Ratio,Media_Volume_per_Source,Interest_per_Source
2023-03-19,United_Arab_Emirates,Fashion_Beauty,62.88,-7.86,-9.07,103.0,2.00059,4.4223,2.42171,6.84401,20.4698,0.751954,69.0,0.6046153846153847,1.4927536231884058,0.911304347826087
2023-03-19,United_Arab_Emirates,Fitness_Wearables,67.78,1.57,2.51,84.0,0.53261,3.92021,3.3876,7.3078,18.4362,0.745232,68.0,0.7974117647058824,1.2352941176470589,0.996764705882353
2023-03-19,United_Arab_Emirates,Nutrition_Diets,68.62,-3.49,-7.71,815.0,0.713027,3.99757,3.28454,7.28211,20.0079,0.579306,370.0,0.08409313725490197,2.2027027027027026,0.18545945945945946
2023-03-19,Australia,Fashion_Beauty,62.03,-3.6,-4.96,250.0,0.427329,3.16997,2.74264,5.91262,21.789,0.58701,179.0,0.24713147410358566,1.3966480446927374,0.34653631284916203
2023-03-19,Australia,Fitness_Wearables,72.97,-0.41,0.72,43.0,2.39376,4.31193,1.91817,6.2301,20.9568,1.33972,32.0,1.658409090909091,1.34375,2.2803125
2023-03-19,Australia,Nutrition_Diets,79.79,-4.68,-9.58,1970.0,-1.25604,2.76476,4.0208,6.78556,22.5807,0.677936,962.0,0.040481988838153224,2.047817047817048,0.08294178794178794
2023-03-19,Brazil,Fashion_Beauty,51.91,-3.58,-3.83,615.0,0.162075,2.93314,2.77106,5.7042,22.7862,0.468045,321.0,0.08426948051948051,1.9158878504672898,0.16171339563862927
2023-03-19,Brazil,Fitness_Wearables,62.56,1.2,1.4,56.0,-0.442363,2.63995,3.08231,5.72226,24.367,0.462014,41.0,1.097543859649123,1.3658536585365855,1.5258536585365854
2023-03-19,Brazil,Nutrition_Diets,34.89,1.59,1.48,5448.0,-1.55448,2.73686,4.29134,7.0282,23.9672,0.454142,986.0,0.006403009726555331,5.525354969574036,0.03538539553752536
2023-03-19,Canada,Fashion_Beauty,66.15,-5.29,-3.85,759.0,-0.594241,2.77629,3.37053,6.14682,22.2567,0.915322,415.0,0.08703947368421053,1.8289156626506025,0.1593975903614458
2023-03-19,Canada,Fitness_Wearables,69.42,-0.11,1.04,68.0,2.77576,4.10803,1.33227,5.44029,20.5085,1.23259,59.0,1.0060869565217392,1.152542372881356,1.1766101694915254
2023-03-19,Canada,Nutrition_Diets,79.57,-2.43,-2.25,7659.0,-0.988488,2.78341,3.7719,6.55531,22.6502,0.752325,1702.0,0.010387728459530026,4.5,0.046750881316098704
2023-03-19,China,Fashion_Beauty,15.16,0.63,3.12,,,,,,,,,,,
2023-03-19,China,Fitness_Wearables,24.75,-4.09,-3.85,,,,,,,,,,,
2023-03-19,China,Nutrition_Diets,5.41,-1.21,-1.36,6.0,0.846735,4.50888,3.66214,8.17102,19.6634,0.48404,5.0,0.7728571428571429,1.2,1.082
2023-03-19,France,Fashion_Beauty,28.05,-2.12,0.5,2759.0,0.0222649,3.0763,3.05403,6.13033,21.081,0.646385,1435.0,0.01016304347826087,1.9226480836236934,0.019547038327526134
2023-03-19,France,Fitness_Wearables,51.32,-3.06,-2.64,319.0,0.586931,3.20395,2.61702,5.82098,20.8518,0.705524,190.0,0.160375,1.6789473684210525,0.27010526315789474
2023-03-19,France,Nutrition_Diets,35.63,-0.91,-0.09,12392.0,-1.43721,2.89246,4.32967,7.22213,22.0094,0.64482,3620.0,0.0028750100863390625,3.423204419889503,0.009842541436464089
2023-03-19,United_Kingdom,Fashion_Beauty,50.93,-0.12,3.38,3.0,0.850427,2.86161,2.01118,4.87279,20.4048,0.0698324,3.0,12.7325,1.0,16.976666666666667
2023-03-19,United_Kingdom,Fitness_Wearables,67.81,0.63,3.02,,,,,,,,,,,
2023-03-19,United_Kingdom,Nutrition_Diets,78.42,1.4,0.3,197.0,-5.30757,2.12981,7.43739,9.5672,18.9246,0.286877,150.0,0.39606060606060606,1.3133333333333332,0.5228
2023-03-19,India,Fashion_Beauty,53.69,-1.73,-2.47,1142.0,-0.107217,3.24168,3.3489,6.59057,21.8469,0.622788,492.0,0.04697287839020122,2.321138211382114,0.10912601626016259
2023-03-19,India,Fitness_Wearables,74.49,-3.23,-3.4,159.0,1.89999,3.80946,1.90947,5.71893,21.0592,0.461508,98.0,0.4655625,1.6224489795918366,0.7601020408163265
2023-03-19,India,Nutrition_Diets,83.7,0.78,-3.91,9969.0,-1.3878,2.95443,4.34223,7.29666,22.559,0.544785,1862.0,0.00839518555667001,5.353920515574651,0.04495166487647691
2023-03-19,Kenya,Fashion_Beauty,91.0,1.31,0.0,99.0,-0.580166,3.21495,3.79512,7.01007,20.6214,0.607633,56.0,0.91,1.7678571428571428,1.625
2023-03-19,Kenya,Fitness_Wearables,64.81,-7.07,-5.58,23.0,1.00861,4.23977,3.23115,7.47092,21.7837,1.36528,11.0,2.700416666666667,2.090909090909091,5.891818181818182
2023-03-19,Kenya,Nutrition_Diets,86.33,-2.98,-3.21,816.0,-3.46887,2.65589,6.12475,8.78064,20.4185,0.691792,420.0,0.1056670746634027,1.9428571428571428,0.20554761904761903
2023-03-19,Mexico,Fashion_Beauty,53.94,0.41,3.54,932.0,-0.138145,3.05807,3.19621,6.25428,20.5072,0.543972,417.0,0.057813504823151125,2.2350119904076737,0.1293525179856115
2023-03-19,Mexico,Fitness_Wearables,59.52,-0.87,0.55,51.0,0.114827,3.38547,3.27065,6.65612,20.653,0.52367,43.0,1.1446153846153846,1.186046511627907,1.384186046511628
2023-03-19,Mexico,Nutrition_Diets,31.38,-0.72,-0.81,4670.0,-1.73426,2.80932,4.54358,7.35291,21.0111,0.560005,1076.0,0.006718047527296082,4.340148698884758,0.0291635687732342
2023-03-19,Nigeria,Fashion_Beauty,86.56,5.49,8.81,17.0,0.068151,2.84821,2.78006,5.62828,19.6352,0.626933,12.0,4.808888888888889,1.4166666666666667,7.213333333333334
2023-03-19,Nigeria,Fitness_Wearables,76.13,0.33,3.69,14.0,0.230662,2.90683,2.67617,5.58299,17.6618,0.341068,11.0,5.075333333333333,1.2727272727272727,6.920909090909091
2023-03-19,Nigeria,Nutrition_Diets,85.25,7.5,12.94,145.0,-2.93,2.70337,5.63337,8.33674,18.4191,0.505017,89.0,0.583904109589041,1.6292134831460674,0.9578651685393258
2023-03-19,Singapore,Fashion_Beauty,49.21,-3.25,-3.56,36.0,-0.272497,2.85957,3.13207,5.99164,19.8211,0.903394,31.0,1.33,1.1612903225806452,1.5874193548387097
2023-03-19,Singapore,Fitness_Wearables,60.0,-1.89,-0.6,7.0,-0.0843446,2.58932,2.67366,5.26298,20.3859,1.43339,5.0,7.5,1.4,12.0
2023-03-19,Singapore,Nutrition_Diets,53.34,1.7,4.57,239.0,-2.21551,2.80682,5.02234,7.82916,20.8756,0.914679,136.0,0.22225,1.7573529411764706,0.3922058823529412
2023-03-19,United_States,Fashion_Beauty,44.17,-0.6,0.01,14899.0,-1.24642,2.876,4.12243,6.99843,21.6986,0.846631,5078.0,0.0029644295302013422,2.9340291453328082,0.008698306419850334
2023-03-19,United_States,Fitness_Wearables,56.99,0.2,0.8,2272.0,-0.109041,3.08707,3.19611,6.28319,21.0925,0.813004,1487.0,0.025072591289045317,1.527908540685945,0.03832548755884331
2023-03-19,United_States,Nutrition_Diets,64.24,0.83,0.83,109709.0,-1.76227,2.75428,4.51656,7.27084,22.2355,0.832874,11253.0,0.0005855437061343541,9.74931129476584,0.0057086999022482885
2023-03-19,South_Africa,Fashion_Beauty,82.03,7.52,10.45,23.0,-0.137474,3.47513,3.61261,7.08774,22.6574,0.434576,18.0,3.4179166666666667,1.2777777777777777,4.557222222222222
2023-03-19,South_Africa,Fitness_Wearables,83.96,2.12,8.61,13.0,1.35757,3.66407,2.3065,5.97057,21.598,0.821805,13.0,5.997142857142856,1.0,6.458461538461538
2023-03-19,South_Africa,Nutrition_Diets,76.77,-1.93,-1.12,287.0,-0.429696,3.72942,4.15912,7.88854,23.0657,0.524597,176.0,0.2665625,1.6306818181818181,0.4361931818181818
2023-03-26,United_Arab_Emirates,Fashion_Beauty,69.53,6.65,14.51,143.0,1.39314,4.03904,2.64591,6.68495,20.9184,0.647339,92.0,0.4828472222222222,1.5543478260869565,0.7557608695652174
2023-03-26,United_Arab_Emirates,Fitness_Wearables,70.59,2.81,1.24,52.0,-0.711584,3.63869,4.35028,7.98897,19.2813,0.266572,45.0,1.3318867924528301,1.1555555555555554,1.5686666666666667
2023-03-26,United_Arab_Emirates,Nutrition_Diets,64.5,-4.12,-0.63,1133.0,0.0664723,4.05429,3.98782,8.04211,20.8737,0.585792,522.0,0.056878306878306875,2.1704980842911876,0.1235632183908046
2023-03-26,Australia,Fashion_Beauty,62.9,0.87,4.47,337.0,-0.115962,2.94863,3.06459,6.01323,21.2716,0.671919,223.0,0.186094674556213,1.5112107623318385,0.2820627802690583
2023-03-26,Australia,Fitness_Wearables,74.41,1.44,1.85,53.0,0.606502,3.12158,2.51508,5.63666,20.9501,0.872141,40.0,1.3779629629629628,1.325,1.86025
2023-03-26,Australia,Nutrition_Diets,78.4,-1.39,3.29,2632.0,-1.01285,2.91615,3.929,6.84515,22.1626,0.662247,896.0,0.029775921002658568,2.9375,0.08750000000000001
2023-03-26,Brazil,Fashion_Beauty,50.43,-1.48,2.1,1057.0,-0.130132,2.94067,3.0708,6.01148,22.9638,0.523881,443.0,0.04766540642722117,2.386004514672686,0.11383747178329572
2023-03-26,Brazil,Fitness_Wearables,61.76,-0.8,-2.0,45.0,0.767196,3.55637,2.78917,6.34553,23.0791,0.756047,37.0,1.342608695652174,1.2162162162162162,1.6691891891891892
2023-03-26,Brazil,Nutrition_Diets,34.36,-0.53,-2.12,9511.0,-1.77338,2.71842,4.4918,7.21022,24.0712,0.421593,1503.0,0.0036122792262405384,6.328010645375914,0.02286094477711244
2023-03-26,Canada,Fashion_Beauty,65.16,-0.99,4.3,1591.0,-0.0907486,3.07866,3.16941,6.24807,21.7083,0.857274,827.0,0.040929648241206026,1.923821039903265,0.07879081015719468
2023-03-26,Canada,Fitness_Wearables,69.32,-0.1,0.01,134.0,1.30915,3.37665,2.0675,5.44415,22.1852,0.977306,101.0,0.5134814814814814,1.3267326732673268,0.6863366336633663
2023-03-26,Canada,Nutrition_Diets,79.57,0.0,2.43,14477.0,-1.16225,2.6959,3.85815,6.55406,22.785,0.731854,2297.0,0.0054959248514988256,6.302568567696996,0.03464083587287766
2023-03-26,China,Fashion_Beauty,15.78,0.62,-0.01,,,,,,,,,,,
2023-03-26,China,Fitness_Wearables,25.87,1.12,5.21,,,,,,,,,,,
2023-03-26,China,Nutrition_Diets,5.86,0.45,1.66,14.0,-1.51395,3.11228,4.62623,7.73852,22.1791,0.650259,12.0,0.39066666666666666,1.1666666666666667,0.48833333333333334
2023-03-26,France,Fashion_Beauty,28.3,0.25,2.37,4225.0,0.151786,3.1287,2.97691,6.10561,20.8545,0.588538,1930.0,0.006696639848556555,2.1891191709844557,0.01466321243523316
2023-03-26,France,Fitness_Wearables,55.12,3.8,6.86,532.0,0.273084,3.04655,2.77346,5.82001,20.3495,0.706359,315.0,0.10341463414634146,1.6888888888888889,0.17498412698412696
2023-03-26,France,Nutrition_Diets,37.19,1.56,2.47,17716.0,-1.31357,2.92065,4.23423,7.15488,21.4416,0.666156,4337.0,0.0020991138454591633,4.084851279686419,0.008575051879179155
2023-03-26,United_Kingdom,Fashion_Beauty,50.7,-0.23,-0.11,8.0,0.063461,3.24959,3.18613,6.43571,20.5498,0.798642,8.0,5.633333333333334,1.0,6.3375
2023-03-26,United_Kingdom,Fitness_Wearables,67.81,0.0,-0.63,2.0,0.83682,2.51046,1.67364,4.1841,17.1548,0.0,1.0,22.603333333333335,2.0,67.81
2023-03-26,United_Kingdom,Nutrition_Diets,74.03,-4.39,-5.79,114.0,-3.4019,2.60044,6.00235,8.60279,20.6181,0.444454,85.0,0.6437391304347826,1.3411764705882352,0.8709411764705882
2023-03-26,India,Fashion_Beauty,52.34,-1.35,0.38,1650.0,0.10951,3.33073,3.22122,6.55195,22.0681,0.554556,562.0,0.03170199878861296,2.9359430604982206,0.09313167259786477
2023-03-26,India,Fitness_Wearables,71.77,-2.72,0.51,349.0,1.98309,3.80305,1.81996,5.623,20.2322,0.489921,185.0,0.20505714285714285,1.8864864864864865,0.38794594594594595
2023-03-26,India,Nutrition_Diets,80.57,-3.13,-3.91,14734.0,-1.32803,2.89687,4.2249,7.12177,22.6205,0.487614,2388.0,0.00546793349168646,6.17001675041876,0.0337395309882747
2023-03-26,Kenya,Fashion_Beauty,87.56,-3.44,-4.75,127.0,-1.83473,2.74543,4.58016,7.3256,21.927,0.920857,58.0,0.6840625,2.189655172413793,1.5096551724137932
2023-03-26,Kenya,Fitness_Wearables,77.85,13.04,20.11,50.0,-0.648241,2.93427,3.58251,6.51678,20.5506,0.8828,26.0,1.526470588235294,1.9230769230769231,2.994230769230769
2023-03-26,Kenya,Nutrition_Diets,85.89,-0.44,2.54,1181.0,-1.85615,3.01479,4.87094,7.88574,21.2423,0.598564,574.0,0.07266497461928934,2.057491289198606,0.1496341463414634
2023-03-26,Mexico,Fashion_Beauty,52.58,-1.36,-1.77,1896.0,-0.0645048,2.98852,3.05302,6.04154,20.9845,0.767008,630.0,0.027717448603057457,3.0095238095238095,0.08346031746031746
2023-03-26,Mexico,Fitness_Wearables,58.0,-1.52,-0.65,139.0,-2.47627,2.68355,5.15982,7.84337,22.0027,0.194792,94.0,0.4142857142857143,1.4787234042553192,0.6170212765957447
2023-03-26,Mexico,Nutrition_Diets,32.37,0.99,1.71,8149.0,-1.90319,2.68499,4.58818,7.27318,21.3131,0.466783,1564.0,0.003971779141104294,5.210358056265985,0.020696930946291558
2023-03-26,Nigeria,Fashion_Beauty,88.58,2.02,-3.47,53.0,-0.861936,3.1071,3.96903,7.07613,20.1469,1.27945,34.0,1.6403703703703703,1.5588235294117647,2.605294117647059
2023-03-26,Nigeria,Fitness_Wearables,87.9,11.77,11.44,30.0,0.305299,2.61998,2.31468,4.93467,19.7153,0.800164,23.0,2.835483870967742,1.3043478260869565,3.821739130434783
2023-03-26,Nigeria,Nutrition_Diets,88.51,3.26,-4.24,209.0,-1.51668,3.17686,4.69354,7.8704,19.1357,0.605341,128.0,0.4214761904761905,1.6328125,0.691484375
2023-03-26,Singapore,Fashion_Beauty,48.9,-0.31,2.94,41.0,-0.646959,2.58051,3.22747,5.80798,19.5794,0.468963,31.0,1.1642857142857141,1.3225806451612903,1.5774193548387097
2023-03-26,Singapore,Fitness_Wearables,60.1,0.1,1.99,8.0,-0.0116144,4.39155,4.40317,8.79472,18.7253,1.12397,7.0,6.677777777777778,1.1428571428571428,8.585714285714285
2023-03-26,Singapore,Nutrition_Diets,52.7,-0.64,-2.34,293.0,-2.8698,2.54434,5.41414,7.95848,20.9864,0.52192,135.0,0.17925170068027213,2.1703703703703705,0.39037037037037037
2023-03-26,United_States,Fashion_Beauty,44.25,0.08,0.68,24526.0,-1.49064,2.80997,4.30061,7.11058,21.8023,0.778143,6322.0,0.0018041342194316467,3.8794685226194243,0.006999367288832648
2023-03-26,United_States,Fitness_Wearables,54.99,-2.0,-2.2,3210.0,-0.205618,3.08183,3.28745,6.36928,21.5099,0.816631,1889.0,0.017125506072874493,1.6993118051879301,0.02911064055055585
2023-03-26,United_States,Nutrition_Diets,61.2,-3.04,-3.87,164132.0,-1.95947,2.6298,4.58926,7.21906,22.1546,0.814551,12243.0,0.00037286834457421724,13.406191292983745,0.004998774810095565
2023-03-26,South_Africa,Fashion_Beauty,87.05,5.02,-2.5,66.0,0.984907,3.7086,2.72369,6.43229,19.8079,0.941327,49.0,1.2992537313432835,1.346938775510204,1.7765306122448978
2023-03-26,South_Africa,Fitness_Wearables,72.52,-11.44,-13.56,2.0,0.524215,4.16328,3.63907,7.80235,21.8473,0.25974,2.0,24.173333333333332,1.0,36.26
2023-03-26,South_Africa,Nutrition_Diets,73.02,-3.75,-1.82,247.0,-1.10732,3.27552,4.38284,7.65837,19.9416,0.809833,160.0,0.29443548387096774,1.54375,0.456375
2023-04-02,United_Arab_Emirates,Fashion_Beauty,73.64,4.11,-2.54,166.0,0.716765,3.58708,2.87031,6.45739,20.6956,0.447744,107.0,0.4409580838323353,1.5514018691588785,0.6882242990654206
2023-04-02,United_Arab_Emirates,Fitness_Wearables,66.74,-3.85,-6.66,122.0,1.27782,4.14742,2.86961,7.01703,15.7773,0.181139,89.0,0.5426016260162602,1.3707865168539326,0.7498876404494381
2023-04-02,United_Arab_Emirates,Nutrition_Diets,63.85,-0.65,3.47,936.0,0.625821,4.07967,3.45385,7.53352,20.2362,0.517569,374.0,0.06814300960512273,2.5026737967914436,0.17072192513368983
2023-04-02,Australia,Fashion_Beauty,61.04,-1.86,-2.73,375.0,-0.687772,3.0445,3.73227,6.77678,21.3114,0.609361,235.0,0.16234042553191488,1.5957446808510638,0.25974468085106384
2023-04-02,Australia,Fitness_Wearables,71.84,-2.57,-4.01,32.0,1.00064,3.28831,2.28767,5.57598,22.1822,0.909773,25.0,2.176969696969697,1.28,2.8736
2023-04-02,Australia,Nutrition_Diets,73.3,-5.1,-3.71,2399.0,-0.986446,2.95805,3.94449,6.90254,22.4951,0.737589,945.0,0.030541666666666665,2.538624338624339,0.07756613756613756
2023-04-02,Brazil,Fashion_Beauty,50.43,0.0,1.48,816.0,0.0139193,2.99889,2.98497,5.98385,22.6191,0.50007,372.0,0.061725826193390454,2.193548387096774,0.13556451612903225
2023-04-02,Brazil,Fitness_Wearables,56.56,-5.2,-4.4,35.0,-0.485265,2.94362,3.42888,6.3725,22.6738,0.695249,34.0,1.5711111111111111,1.0294117647058822,1.663529411764706
2023-04-02,Brazil,Nutrition_Diets,32.66,-1.7,-1.17,8193.0,-1.83866,2.73019,4.56885,7.29904,23.5935,0.463515,1468.0,0.0039858432999755914,5.581062670299728,0.022247956403269754
2023-04-02,Canada,Fashion_Beauty,65.38,0.22,1.21,1038.0,0.100804,3.12306,3.02225,6.14531,22.3626,0.70022,601.0,0.06292589027911454,1.7271214642262895,0.10878535773710482
2023-04-02,Canada,Fitness_Wearables,72.36,3.04,3.14,175.0,0.11807,3.13708,3.01901,6.1561,21.3237,0.782931,125.0,0.41113636363636363,1.4,0.57888
2023-04-02,Canada,Nutrition_Diets,74.35,-5.22,-5.22,12864.0,-1.09686,2.732,3.82886,6.56086,22.6735,0.716717,2176.0,0.005779246016323358,5.911764705882353,0.03416819852941176
2023-04-02,China,Fashion_Beauty,13.04,-2.74,-3.36,1.0,0.594059,3.36634,2.77228,6.13861,21.3861,2.37624,1.0,6.52,1.0,13.04
2023-04-02,China,Fitness_Wearables,25.0,-0.87,-1.99,,,,,,,,,,,
2023-04-02,China,Nutrition_Diets,6.32,0.46,0.01,22.0,-0.484617,3.31716,3.80178,7.11894,19.8848,0.931024,13.0,0.2747826086956522,1.6923076923076923,0.48615384615384616
2023-04-02,France,Fashion_Beauty,29.43,1.13,0.88,3878.0,0.224036,3.29361,3.06957,6.36317,20.6656,0.577348,1808.0,0.0075870069605568444,2.144911504424779,0.016277654867256637
2023-04-02,France,Fitness_Wearables,54.91,-0.21,-4.01,478.0,-0.0134646,2.95349,2.96695,5.92044,19.8793,0.611668,286.0,0.11463465553235908,1.6713286713286712,0.19199300699300698
2023-04-02,France,Nutrition_Diets,35.14,-2.05,-3.61,16274.0,-1.29768,2.90166,4.19935,7.10101,21.3304,0.687401,4326.0,0.0021591397849462365,3.761904761904762,0.008122977346278317
2023-04-02,United_Kingdom,Fashion_Beauty,50.82,0.12,0.35,12.0,-1.57609,2.26235,3.83844,6.10079,21.2775,0.740867,7.0,3.9092307692307693,1.7142857142857142,7.26
2023-04-02,United_Kingdom,Fitness_Wearables,66.05,-1.76,-1.76,,,,,,,,,,,
2023-04-02,United_Kingdom,Nutrition_Diets,70.33,-3.7,0.69,199.0,-3.96258,2.31589,6.27847,8.59436,21.9435,0.536086,114.0,0.35165,1.7456140350877194,0.6169298245614034
2023-04-02,India,Fashion_Beauty,52.96,0.62,1.97,1688.0,0.0227723,3.42437,3.4016,6.82597,21.9331,0.548536,543.0,0.03135583185316756,3.10865561694291,0.09753222836095764
2023-04-02,India,Fitness_Wearables,71.09,-0.68,2.04,292.0,1.88446,3.87329,1.98883,5.86212,20.1397,0.452931,152.0,0.24262798634812288,1.9210526315789473,0.46769736842105264
2023-04-02,India,Nutrition_Diets,80.18,-0.39,2.74,14560.0,-1.42702,2.89899,4.32602,7.22501,22.4378,0.49079,2281.0,0.005506489938877825,6.383165278386673,0.03515124945199474
2023-04-02,Kenya,Fashion_Beauty,83.31,-4.25,-0.81,105.0,-1.66774,2.97092,4.63866,7.60958,20.8848,0.91975,66.0,0.7859433962264151,1.5909090909090908,1.2622727272727272
2023-04-02,Kenya,Fitness_Wearables,66.44,-11.41,-24.45,40.0,0.957795,3.48767,2.52988,6.01755,20.0966,1.12028,24.0,1.6204878048780487,1.6666666666666667,2.768333333333333
2023-04-02,Kenya,Nutrition_Diets,82.8,-3.09,-2.65,857.0,-1.61876,3.21607,4.83484,8.05091,20.9228,0.772001,312.0,0.0965034965034965,2.746794871794872,0.2653846153846154
2023-04-02,Mexico,Fashion_Beauty,56.79,4.21,5.57,1722.0,0.179279,3.00201,2.82273,5.82475,20.4235,0.660675,643.0,0.03295995356935577,2.6780715396578536,0.0883203732503888
2023-04-02,Mexico,Fitness_Wearables,63.55,5.55,7.07,148.0,-2.87341,2.40134,5.27475,7.67609,21.0089,0.266236,83.0,0.42651006711409395,1.783132530120482,0.7656626506024096
2023-04-02,Mexico,Nutrition_Diets,29.94,-2.43,-3.42,7066.0,-1.91885,2.64984,4.56869,7.21853,20.9656,0.436205,1220.0,0.004236592613555965,5.7918032786885245,0.02454098360655738
2023-04-02,Nigeria,Fashion_Beauty,89.45,0.87,-1.15,36.0,-0.0218268,3.45713,3.47895,6.93608,19.146,0.948026,22.0,2.4175675675675676,1.6363636363636365,4.065909090909091
2023-04-02,Nigeria,Fitness_Wearables,73.45,-14.45,-26.22,35.0,0.00287392,2.95511,2.95224,5.90735,17.6396,0.756122,30.0,2.040277777777778,1.1666666666666667,2.4483333333333333
2023-04-02,Nigeria,Nutrition_Diets,82.1,-6.41,-9.67,224.0,-3.53705,2.47174,6.00879,8.48054,19.1352,0.431905,128.0,0.3648888888888889,1.75,0.64140625
2023-04-02,Singapore,Fashion_Beauty,50.79,1.89,2.2,98.0,-1.65538,2.55473,4.21011,6.76484,20.0315,0.331604,82.0,0.5130303030303031,1.1951219512195121,0.619390243902439
2023-04-02,Singapore,Fitness_Wearables,61.79,1.69,1.59,10.0,2.50577,4.4151,1.90933,6.32443,16.8365,3.89857,9.0,5.617272727272727,1.1111111111111112,6.865555555555556
2023-04-02,Singapore,Nutrition_Diets,52.81,0.11,0.75,454.0,-1.56979,2.95439,4.52418,7.47856,20.4469,0.852919,253.0,0.11606593406593407,1.7944664031620554,0.20873517786561266
2023-04-02,United_States,Fashion_Beauty,42.26,-1.99,-2.07,20034.0,-1.04148,2.91673,3.95821,6.87494,21.8938,0.841669,5905.0,0.0021093087097579237,3.392718035563082,0.007156646909398814
2023-04-02,United_States,Fitness_Wearables,56.59,1.6,3.6,3127.0,-0.216794,3.20149,3.41828,6.61977,20.3978,0.690516,1855.0,0.01809143222506394,1.6857142857142857,0.030506738544474395
2023-04-02,United_States,Nutrition_Diets,59.45,-1.75,1.29,150497.0,-1.75646,2.70011,4.45657,7.15668,22.0452,0.78943,11900.0,0.00039502186075562467,12.646806722689076,0.004995798319327731
2023-04-02,South_Africa,Fashion_Beauty,80.22,-6.83,-11.85,23.0,-1.35342,2.97485,4.32827,7.30312,20.1632,0.612544,16.0,3.3425,1.4375,5.01375
2023-04-02,South_Africa,Fitness_Wearables,72.52,0.0,11.44,3.0,0.507265,2.45594,1.94868,4.40462,19.7634,0.526088,3.0,18.13,1.0,24.173333333333332
2023-04-02,South_Africa,Nutrition_Diets,67.44,-5.58,-1.83,185.0,-1.30666,3.20097,4.50762,7.70859,20.0277,0.754131,124.0,0.3625806451612903,1.4919354838709677,0.5438709677419354
2023-04-09,United_Arab_Emirates,Fashion_Beauty,71.95,-1.69,-5.8,184.0,1.20771,3.81244,2.60473,6.41717,21.3723,0.728019,100.0,0.38891891891891894,1.84,0.7195
2023-04-09,United_Arab_Emirates,Fitness_Wearables,64.13,-2.61,1.24,115.0,-1.28874,3.18688,4.47562,7.66251,18.8143,0.218876,81.0,0.5528448275862069,1.4197530864197532,0.7917283950617283
2023-04-09,United_Arab_Emirates,Nutrition_Diets,65.14,1.29,1.94,1204.0,0.297925,3.82122,3.52329,7.34451,19.7074,0.547025,539.0,0.05405809128630706,2.2337662337662336,0.12085343228200371
2023-04-09,Australia,Fashion_Beauty,67.74,6.7,8.56,262.0,0.376734,3.32802,2.95128,6.2793,21.706,0.505468,165.0,0.25756653992395434,1.587878787878788,0.4105454545454545
2023-04-09,Australia,Fitness_Wearables,72.35,0.51,3.08,54.0,0.906944,3.58957,2.68263,6.2722,21.0422,0.608035,39.0,1.3154545454545454,1.3846153846153846,1.855128205128205
2023-04-09,Australia,Nutrition_Diets,78.62,5.32,10.42,2282.0,-1.18268,2.88565,4.06833,6.95398,22.2129,0.678062,850.0,0.034437144108629,2.684705882352941,0.09249411764705882
2023-04-09,Brazil,Fashion_Beauty,49.69,-0.74,-0.74,791.0,-0.205387,2.8502,3.05558,5.90578,22.8012,0.493581,365.0,0.06273989898989898,2.1671232876712327,0.13613698630136986
2023-04-09,Brazil,Fitness_Wearables,56.16,-0.4,4.8,46.0,-0.0983354,2.5589,2.65723,5.21613,22.0512,0.324445,39.0,1.1948936170212765,1.1794871794871795,1.44
2023-04-09,Brazil,Nutrition_Diets,29.57,-3.09,-1.39,7945.0,-1.38577,2.75358,4.13936,6.89294,23.7822,0.463295,1261.0,0.0037213692423861064,6.3005551149881045,0.02344964314036479
2023-04-09,Canada,Fashion_Beauty,64.06,-1.32,-1.54,1071.0,-1.12355,2.78639,3.90994,6.69633,22.0888,0.625014,510.0,0.05975746268656717,2.1,0.1256078431372549
2023-04-09,Canada,Fitness_Wearables,69.95,-2.41,-5.45,180.0,1.02688,3.70045,2.67357,6.37401,21.6981,1.19877,142.0,0.38646408839779006,1.267605633802817,0.4926056338028169
2023-04-09,Canada,Nutrition_Diets,76.24,1.89,7.11,12259.0,-1.15735,2.77036,3.92771,6.69807,22.4891,0.757106,2045.0,0.006218597063621533,5.994621026894865,0.03728117359413203
2023-04-09,China,Fashion_Beauty,13.91,0.87,3.61,3.0,-0.448376,3.22076,3.66914,6.8899,20.7291,0.434873,3.0,3.4775,1.0,4.636666666666667
2023-04-09,China,Fitness_Wearables,27.97,2.97,3.84,,,,,,,,,,,
2023-04-09,China,Nutrition_Diets,6.32,0.0,-0.46,10.0,-1.74401,2.80465,4.54867,7.35332,21.0567,0.874007,7.0,0.5745454545454546,1.4285714285714286,0.9028571428571429
2023-04-09,France,Fashion_Beauty,29.05,-0.38,-1.51,3822.0,0.444776,3.37802,2.93324,6.31126,20.8335,0.653344,1777.0,0.007598744441538059,2.1508159819921215,0.016347777152504222
2023-04-09,France,Fitness_Wearables,53.54,-1.37,-1.16,497.0,0.118499,3.10125,2.98275,6.084,20.0777,0.621593,289.0,0.10751004016064257,1.7197231833910034,0.18525951557093426
2023-04-09,France,Nutrition_Diets,35.39,0.25,2.3,15783.0,-1.71682,2.77465,4.49147,7.26612,21.5099,0.645368,4246.0,0.002242143943233654,3.717145548751766,0.008334903438530382
