Week_Start,Country_Code,Country_Name,Category,Search_Interest,Search_Velocity,Search_Acceleration,Media_Volume,tone_net_sentiment,tone_positive_score,tone_negative_score,tone_polarity,tone_activity_density,tone_self_group_density,Source_Diversity,Demand_to_Hype_Ratio,Media_Volume_per_Source,Interest_per_Source,Year,Inflation_Rate,Internet_Penetration,GDP_Per_Capita,is_holiday,holiday_count
2024-07-14,CN,China,Nutrition_Diets,5.71,1.05,1.5,23,-5.16693,1.41851,6.58545,8.00396,22.5205,0.284993,19,0.237916667,1.210526316,0.300526316,2024,0.22,92,13293.12,0,0
2024-07-21,CN,China,Fashion_Beauty,14.16,-2.61,-4.47,1,1.72811,4.49309,2.76498,7.25806,15.8986,0.115207,1,7.08,1,14.16,2024,0.22,92,13293.12,0,0
2024-07-21,CN,China,Fitness_Wearables,25.37,-0.25,5.07,2,-0.169082,4.24776,4.41684,8.6646,18.6163,1.12146,2,8.456666667,1,12.685,2024,0.22,92,13293.12,0,0
2024-07-21,CN,China,Nutrition_Diets,4.81,-0.9,-1.95,18,-5.43545,1.87048,7.30593,9.1764,22.1522,0.488611,16,0.253157895,1.125,0.300625,2024,0.22,92,13293.12,0,0
2024-07-28,CN,China,Fashion_Beauty,13.42,-0.74,1.87,1,-3.56751,3.18332,6.75082,9.93414,20.966,0.219539,1,6.71,1,13.42,2024,0.22,92,13293.12,0,0
2024-07-28,CN,China,Fitness_Wearables,25.74,0.37,0.62,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-07-28,CN,China,Nutrition_Diets,5.11,0.3,1.2,9,-0.958024,3.90381,4.86184,8.76565,19.7543,0.564535,8,0.511,1.125,0.63875,2024,0.22,92,13293.12,0,0
2024-08-04,CN,China,Fashion_Beauty,13.91,0.49,1.23,1,1.28755,3.86266,2.57511,6.43777,21.03,1.71674,1,6.955,1,13.91,2024,0.22,92,13293.12,0,0
2024-08-04,CN,China,Fitness_Wearables,27.97,2.23,1.86,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-08-04,CN,China,Nutrition_Diets,7.22,2.11,1.81,7,-0.967577,3.46863,4.4362,7.90483,17.6978,0.953577,7,0.9025,1,1.031428571,2024,0.22,92,13293.12,0,0
2024-08-11,CN,China,Fashion_Beauty,16.4,2.49,2,3,-1.94254,5.18012,7.12266,12.3028,12.2294,1.07919,3,4.1,1,5.466666667,2024,0.22,92,13293.12,0,0
2024-08-11,CN,China,Fitness_Wearables,32.43,4.46,2.23,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-08-11,CN,China,Nutrition_Diets,5.71,-1.51,-3.62,9,-0.766472,2.9987,3.76517,6.76388,20.3723,0.443433,9,0.571,1,0.634444444,2024,0.22,92,13293.12,0,0
2024-08-18,CN,China,Fashion_Beauty,15.65,-0.75,-3.24,1,-0.0953289,2.47855,2.57388,5.05243,21.0677,0.285987,1,7.825,1,15.65,2024,0.22,92,13293.12,0,0
2024-08-18,CN,China,Fitness_Wearables,29.58,-2.85,-7.31,1,-1.1194,1.86567,2.98507,4.85075,16.791,0,1,14.79,1,29.58,2024,0.22,92,13293.12,0,0
2024-08-18,CN,China,Nutrition_Diets,7.52,1.81,3.32,17,-1.9037,2.01139,3.91509,5.92648,23.0532,0.242556,15,0.417777778,1.133333333,0.501333333,2024,0.22,92,13293.12,0,0
2024-08-25,CN,China,Fashion_Beauty,15.65,0,0.75,5,5.09174,7.81234,2.7206,10.5329,17.7432,1.37262,5,2.608333333,1,3.13,2024,0.22,92,13293.12,0,0
2024-08-25,CN,China,Fitness_Wearables,28.84,-0.74,2.11,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-08-25,CN,China,Nutrition_Diets,5.71,-1.81,-3.62,19,1.5466,3.5945,2.0479,5.6424,17.9641,0.10508,13,0.2855,1.461538462,0.439230769,2024,0.22,92,13293.12,0,0
2024-09-01,CN,China,Fashion_Beauty,15.03,-0.62,-0.62,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-09-01,CN,China,Fitness_Wearables,31.56,2.72,3.46,1,2.00893,3.57143,1.5625,5.13393,18.0804,0.446429,1,15.78,1,31.56,2024,0.22,92,13293.12,0,0
2024-09-01,CN,China,Nutrition_Diets,5.26,-0.45,1.36,28,2.12732,4.28035,2.15303,6.43339,17.5407,0.420181,21,0.18137931,1.333333333,0.25047619,2024,0.22,92,13293.12,0,0
2024-09-08,CN,China,Fashion_Beauty,16.02,0.99,1.61,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-09-08,CN,China,Fitness_Wearables,32.18,0.62,-2.1,6,0.808147,4.16614,3.35799,7.52413,17.8712,0.117607,6,4.597142857,1,5.363333333,2024,0.22,92,13293.12,0,0
2024-09-08,CN,China,Nutrition_Diets,6.02,0.76,1.21,112,-7.27052,1.30929,8.57982,9.88911,20.7022,0.145107,101,0.053274336,1.108910891,0.05960396,2024,0.22,92,13293.12,0,0
2024-09-15,CN,China,Fashion_Beauty,16.77,0.75,-0.24,6,-2.63407,3.02627,5.66033,8.6866,22.4191,0.286283,5,2.395714286,1.2,3.354,2024,0.22,92,13293.12,1,2
2024-09-15,CN,China,Fitness_Wearables,34.03,1.85,1.23,1,1.93237,3.38164,1.44928,4.83092,17.8744,0.966184,1,17.015,1,34.03,2024,0.22,92,13293.12,1,2
2024-09-15,CN,China,Nutrition_Diets,6.02,0,-0.76,33,-3.91276,3.25146,7.16422,10.4157,17.3784,0.0819248,26,0.177058824,1.269230769,0.231538462,2024,0.22,92,13293.12,1,2
2024-09-22,CN,China,Fashion_Beauty,14.91,-1.86,-2.61,1,4.82456,6.57895,1.75439,8.33333,18.2018,1.75439,1,7.455,1,14.91,2024,0.22,92,13293.12,0,0
2024-09-22,CN,China,Fitness_Wearables,33.04,-0.99,-2.84,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-09-22,CN,China,Nutrition_Diets,7.67,1.65,1.65,13,-4.41063,1.77631,6.18694,7.96325,20.3752,0.0795652,11,0.547857143,1.181818182,0.697272727,2024,0.22,92,13293.12,0,0
2024-09-29,CN,China,Fashion_Beauty,16.15,1.24,3.1,6,2.51793,2.8078,0.289866,3.09766,17.261,0.058072,6,2.307142857,1,2.691666667,2024,0.22,92,13293.12,1,4
2024-09-29,CN,China,Fitness_Wearables,29.46,-3.58,-2.59,,,,,,,,,,,,2024,0.22,92,13293.12,1,4
2024-09-29,CN,China,Nutrition_Diets,6.77,-0.9,-2.55,10,-3.01724,2.51962,5.53686,8.05648,20.2181,0.155566,8,0.615454545,1.25,0.84625,2024,0.22,92,13293.12,1,4
2024-10-06,CN,China,Fashion_Beauty,16.89,0.74,-0.5,1,3.67454,3.67454,0,3.67454,19.685,0.524934,1,8.445,1,16.89,2024,0.22,92,13293.12,1,1
2024-10-06,CN,China,Fitness_Wearables,31.56,2.1,5.68,,,,,,,,,,,,2024,0.22,92,13293.12,1,1
2024-10-06,CN,China,Nutrition_Diets,7.07,0.3,1.2,5,-3.81411,2.53245,6.34655,8.879,18.6187,0.426245,5,1.178333333,1,1.414,2024,0.22,92,13293.12,1,1
2024-10-13,CN,China,Fashion_Beauty,19.25,2.36,1.62,1,-5.66502,1.72414,7.38916,9.1133,17.2414,0,1,9.625,1,19.25,2024,0.22,92,13293.12,0,0
2024-10-13,CN,China,Fitness_Wearables,28.59,-2.97,-5.07,1,-5.74713,2.75862,8.50575,11.2644,18.1609,0,1,14.295,1,28.59,2024,0.22,92,13293.12,0,0
2024-10-13,CN,China,Nutrition_Diets,6.62,-0.45,-0.75,9,-1.05568,2.71436,3.77004,6.4844,19.3419,0.786214,9,0.662,1,0.735555556,2024,0.22,92,13293.12,0,0
2024-10-20,CN,China,Fashion_Beauty,20.25,1,-1.36,2,0.991501,3.61939,2.62788,6.24727,14.9805,0,2,6.75,1,10.125,2024,0.22,92,13293.12,0,0
2024-10-20,CN,China,Fitness_Wearables,26.49,-2.1,0.87,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-10-20,CN,China,Nutrition_Diets,6.32,-0.3,0.15,18,-2.08349,2.44433,4.52782,6.97215,18.1522,0.428282,12,0.332631579,1.5,0.526666667,2024,0.22,92,13293.12,0,0
2024-10-27,CN,China,Fashion_Beauty,17.39,-2.86,-3.86,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-10-27,CN,China,Fitness_Wearables,30.57,4.08,6.18,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-10-27,CN,China,Nutrition_Diets,6.92,0.6,0.9,14,-0.915381,3.2415,4.15688,7.39838,20.6089,0.508212,11,0.461333333,1.272727273,0.629090909,2024,0.22,92,13293.12,0,0
2024-11-03,CN,China,Fashion_Beauty,15.16,-2.23,0.63,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-11-03,CN,China,Fitness_Wearables,25.37,-5.2,-9.28,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-11-03,CN,China,Nutrition_Diets,5.86,-1.06,-1.66,5,-0.0035634,3.88611,3.88967,7.77577,17.0621,0.166814,5,0.976666667,1,1.172,2024,0.22,92,13293.12,0,0
2024-11-10,CN,China,Fashion_Beauty,17.52,2.36,4.59,3,-2.27743,3.31263,5.59006,8.90269,15.3209,0,1,4.38,3,17.52,2024,0.22,92,13293.12,0,0
2024-11-10,CN,China,Fitness_Wearables,30.07,4.7,9.9,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-11-10,CN,China,Nutrition_Diets,6.77,0.91,1.97,9,1.25777,3.35913,2.10136,5.46049,19.0208,0.411613,9,0.677,1,0.752222222,2024,0.22,92,13293.12,0,0
2024-11-17,CN,China,Fashion_Beauty,14.78,-2.74,-5.1,5,-0.137014,3.68473,3.82174,7.50646,18.7935,0.836145,4,2.463333333,1.25,3.695,2024,0.22,92,13293.12,0,0
2024-11-17,CN,China,Fitness_Wearables,27.1,-2.97,-7.67,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-11-17,CN,China,Nutrition_Diets,6.17,-0.6,-1.51,6,-4.71067,2.23524,6.94591,9.18115,22.6524,0.184255,6,0.881428571,1,1.028333333,2024,0.22,92,13293.12,0,0
2024-11-24,CN,China,Fashion_Beauty,15.53,0.75,3.49,1,7.33104,8.01833,0.687285,8.70561,25.2005,0.687285,1,7.765,1,15.53,2024,0.22,92,13293.12,0,0
2024-11-24,CN,China,Fitness_Wearables,24.5,-2.6,0.37,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-11-24,CN,China,Nutrition_Diets,5.26,-0.91,-0.31,21,-2.26129,2.80434,5.06563,7.86996,21.7957,0.512281,18,0.239090909,1.166666667,0.292222222,2024,0.22,92,13293.12,0,0
2024-12-01,CN,China,Fashion_Beauty,15.16,-0.37,-1.12,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-01,CN,China,Fitness_Wearables,30.07,5.57,8.17,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-01,CN,China,Nutrition_Diets,7.37,2.11,3.02,11,-5.34662,2.69699,8.04361,10.7406,23.1057,0.193405,10,0.614166667,1.1,0.737,2024,0.22,92,13293.12,0,0
2024-12-08,CN,China,Fashion_Beauty,14.66,-0.5,-0.13,1,3.33333,3.33333,0,3.33333,15.3333,0,1,7.33,1,14.66,2024,0.22,92,13293.12,0,0
2024-12-08,CN,China,Fitness_Wearables,25.37,-4.7,-10.27,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-08,CN,China,Nutrition_Diets,5.71,-1.66,-3.77,15,-0.445629,2.63114,3.07676,5.7079,21.2458,0.182048,13,0.356875,1.153846154,0.439230769,2024,0.22,92,13293.12,0,0
2024-12-15,CN,China,Fashion_Beauty,15.28,0.62,1.12,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-15,CN,China,Fitness_Wearables,25.25,-0.12,4.58,38,-1.86303,2.15413,4.01717,6.1713,25.8526,0.873297,20,0.647435897,1.9,1.2625,2024,0.22,92,13293.12,0,0
2024-12-15,CN,China,Nutrition_Diets,5.86,0.15,1.81,22,-4.66933,2.27671,6.94604,9.22275,22.4221,0.574944,19,0.254782609,1.157894737,0.308421053,2024,0.22,92,13293.12,0,0
2024-12-22,CN,China,Fashion_Beauty,16.15,0.87,0.25,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-22,CN,China,Fitness_Wearables,26.36,1.11,1.23,,,,,,,,,,,,2024,0.22,92,13293.12,0,0
2024-12-22,CN,China,Nutrition_Diets,4.81,-1.05,-1.2,11,-1.39866,2.62184,4.0205,6.64234,23.1309,0.811526,10,0.400833333,1.1,0.481,2024,0.22,92,13293.12,0,0
2024-12-29,CN,China,Fashion_Beauty,18.14,1.99,1.12,1,-1.86722,4.14938,6.0166,10.166,13.9004,0,1,9.07,1,18.14,2024,0.22,92,13293.12,1,1
2024-12-29,CN,China,Fitness_Wearables,29.46,3.1,1.99,,,,,,,,,,,,2024,0.22,92,13293.12,1,1
2024-12-29,CN,China,Nutrition_Diets,5.11,0.3,1.35,4,-5.50081,1.97111,7.47192,9.44303,12.9884,0.109506,3,1.022,1.333333333,1.703333333,2024,0.22,92,13293.12,1,1
2025-01-05,CN,China,Fashion_Beauty,16.52,-1.62,-3.61,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-01-05,CN,China,Fitness_Wearables,34.9,5.44,2.34,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-01-05,CN,China,Nutrition_Diets,6.92,1.81,1.51,2,2.47253,4.76566,2.29313,7.0588,21.3418,1.20837,2,2.306666667,1,3.46,2025,0.22,92,13293.12,0,0
2025-01-12,CN,China,Fashion_Beauty,13.29,-3.23,-1.61,7,-4.09006,1.50355,5.59362,7.09717,21.0545,0.161943,7,1.66125,1,1.898571429,2025,0.22,92,13293.12,0,0
2025-01-12,CN,China,Fitness_Wearables,28.84,-6.06,-11.5,2,4.72742,5.33823,0.610802,5.94903,13.5883,0,2,9.613333333,1,14.42,2025,0.22,92,13293.12,0,0
2025-01-12,CN,China,Nutrition_Diets,4.36,-2.56,-4.37,6,-5.08588,1.68177,6.76765,8.44942,24.2682,0.286513,6,0.622857143,1,0.726666667,2025,0.22,92,13293.12,0,0
2025-01-19,CN,China,Fashion_Beauty,13.04,-0.25,2.98,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-01-19,CN,China,Fitness_Wearables,24.13,-4.71,1.35,2,5.43281,5.9781,0.545287,6.52339,12.8009,0,2,8.043333333,1,12.065,2025,0.22,92,13293.12,0,0
2025-01-19,CN,China,Nutrition_Diets,6.17,1.81,4.37,6,0.133305,4.23566,4.10235,8.33801,21.5586,0.207275,6,0.881428571,1,1.028333333,2025,0.22,92,13293.12,0,0
2025-01-26,CN,China,Fashion_Beauty,13.17,0.13,0.38,5,0.705876,3.78928,3.0834,6.87268,17.9503,0.485981,4,2.195,1.25,3.2925,2025,0.22,92,13293.12,1,4
2025-01-26,CN,China,Fitness_Wearables,19.31,-4.82,-0.11,3,4.88225,5.17772,0.295476,5.4732,14.2333,0.458677,3,4.8275,1,6.436666667,2025,0.22,92,13293.12,1,4
2025-01-26,CN,China,Nutrition_Diets,4.96,-1.21,-3.02,10,-4.05247,2.36782,6.42029,8.7881,18.7496,0.461455,6,0.450909091,1.666666667,0.826666667,2025,0.22,92,13293.12,1,4
2025-02-02,CN,China,Fashion_Beauty,12.67,-0.5,-0.63,2,-1.77214,4.84726,6.6194,11.4667,18.0607,1.3995,2,4.223333333,1,6.335,2025,0.22,92,13293.12,1,2
2025-02-02,CN,China,Fitness_Wearables,30.69,11.38,16.2,,,,,,,,,,,,2025,0.22,92,13293.12,1,2
2025-02-02,CN,China,Nutrition_Diets,6.47,1.51,2.72,6,0.980255,3.89333,2.91307,6.80641,18.3638,0.826523,6,0.924285714,1,1.078333333,2025,0.22,92,13293.12,1,2
2025-02-09,CN,China,Fashion_Beauty,13.79,1.12,1.62,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-02-09,CN,China,Fitness_Wearables,30.94,0.25,-11.13,1,2.17391,2.89855,0.724638,3.62319,14.8551,0,1,15.47,1,30.94,2025,0.22,92,13293.12,0,0
2025-02-09,CN,China,Nutrition_Diets,7.52,1.05,-0.46,5,-0.967854,2.89986,3.86772,6.76758,19.5016,0.539272,5,1.253333333,1,1.504,2025,0.22,92,13293.12,0,0
2025-02-16,CN,China,Fashion_Beauty,17.14,3.35,2.23,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-02-16,CN,China,Fitness_Wearables,31.56,0.62,0.37,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-02-16,CN,China,Nutrition_Diets,7.22,-0.3,-1.35,4,-5.3224,2.24834,7.57075,9.81909,17.5418,1.36194,4,1.444,1,1.805,2025,0.22,92,13293.12,0,0
2025-02-23,CN,China,Fashion_Beauty,16.89,-0.25,-3.6,2,-0.577626,2.12557,2.7032,4.82877,18.8151,1.36986,2,5.63,1,8.445,2025,0.22,92,13293.12,0,0
2025-02-23,CN,China,Fitness_Wearables,29.08,-2.48,-3.1,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-02-23,CN,China,Nutrition_Diets,8.57,1.35,1.65,6,-0.444405,3.30123,3.74564,7.04687,19.2252,0.596881,5,1.224285714,1.2,1.714,2025,0.22,92,13293.12,0,0
2025-03-02,CN,China,Fashion_Beauty,14.41,-2.48,-2.23,2,-2.74517,2.78797,5.53314,8.32111,21.8696,0,2,4.803333333,1,7.205,2025,0.22,92,13293.12,0,0
2025-03-02,CN,China,Fitness_Wearables,28.71,-0.37,2.11,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-03-02,CN,China,Nutrition_Diets,8.42,-0.15,-1.5,11,-1.24181,2.89162,4.13343,7.02505,20.3759,0.380087,9,0.701666667,1.222222222,0.935555556,2025,0.22,92,13293.12,0,0
2025-03-09,CN,China,Fashion_Beauty,17.14,2.73,5.21,2,2.90557,5.81114,2.90557,8.71671,15.4964,0.645682,2,5.713333333,1,8.57,2025,0.22,92,13293.12,0,0
2025-03-09,CN,China,Fitness_Wearables,27.48,-1.23,-0.86,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-03-09,CN,China,Nutrition_Diets,6.77,-1.65,-1.5,9,0.249547,4.26061,4.01106,8.27167,18.1643,0.297608,6,0.677,1.5,1.128333333,2025,0.22,92,13293.12,0,0
2025-03-16,CN,China,Fashion_Beauty,17.52,0.38,-2.35,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-03-16,CN,China,Fitness_Wearables,30.94,3.46,4.69,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-03-16,CN,China,Nutrition_Diets,8.12,1.35,3,7,1.91295,4.25451,2.34157,6.59608,17.2283,0.427625,6,1.015,1.166666667,1.353333333,2025,0.22,92,13293.12,0,0
2025-03-23,CN,China,Fashion_Beauty,17.39,-0.13,-0.51,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-03-23,CN,China,Fitness_Wearables,25.37,-5.57,-9.03,2,2.12358,5.79159,3.66801,9.4596,13.996,0,2,8.456666667,1,12.685,2025,0.22,92,13293.12,0,0
2025-03-23,CN,China,Nutrition_Diets,6.47,-1.65,-3,4,-1.78764,2.80018,4.58782,7.388,19.3479,2.05051,4,1.294,1,1.6175,2025,0.22,92,13293.12,0,0
2025-03-30,CN,China,Fashion_Beauty,15.9,-1.49,-1.36,,,,,,,,,,,,2025,0.22,92,13293.12,1,1
2025-03-30,CN,China,Fitness_Wearables,27.72,2.35,7.92,,,,,,,,,,,,2025,0.22,92,13293.12,1,1
2025-03-30,CN,China,Nutrition_Diets,6.17,-0.3,1.35,5,4.19614,5.35275,1.15661,6.50936,17.7697,0.186196,4,1.028333333,1.25,1.5425,2025,0.22,92,13293.12,1,1
2025-04-06,CN,China,Fashion_Beauty,14.91,-0.99,0.5,1,-0.411523,3.29218,3.7037,6.99588,16.4609,0.411523,1,7.455,1,14.91,2025,0.22,92,13293.12,0,0
2025-04-06,CN,China,Fitness_Wearables,22.4,-5.32,-7.67,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-04-06,CN,China,Nutrition_Diets,6.02,-0.15,0.15,3,-3.15151,2.56054,5.71205,8.27259,21.2445,1.22352,3,1.505,1,2.006666667,2025,0.22,92,13293.12,0,0
2025-04-13,CN,China,Fashion_Beauty,15.4,0.49,1.48,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-04-13,CN,China,Fitness_Wearables,25.87,3.47,8.79,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-04-13,CN,China,Nutrition_Diets,6.92,0.9,1.05,9,-0.0811248,3.76435,3.84547,7.60982,20.1266,0.859239,9,0.692,1,0.768888889,2025,0.22,92,13293.12,0,0
2025-04-20,CN,China,Fashion_Beauty,16.89,1.49,1,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-04-20,CN,China,Fitness_Wearables,27.48,1.61,-1.86,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-04-20,CN,China,Nutrition_Diets,7.07,0.15,-0.75,8,-1.0208,2.66878,3.68958,6.35837,19.7612,0.919859,8,0.785555556,1,0.88375,2025,0.22,92,13293.12,0,0
2025-04-27,CN,China,Fashion_Beauty,17.27,0.38,-1.11,1,1.36426,2.79673,1.43247,4.2292,19.4407,0,1,8.635,1,17.27,2025,0.22,92,13293.12,1,2
2025-04-27,CN,China,Fitness_Wearables,31.31,3.83,2.22,4,0.256978,3.19041,2.93343,6.12385,23.4388,0,3,6.262,1.333333333,10.43666667,2025,0.22,92,13293.12,1,2
2025-04-27,CN,China,Nutrition_Diets,6.32,-0.75,-0.9,5,1.49419,5.08009,3.5859,8.66599,16.8384,0.168581,5,1.053333333,1,1.264,2025,0.22,92,13293.12,1,2
2025-05-04,CN,China,Fashion_Beauty,17.89,0.62,0.24,1,4.87805,5.60976,0.731707,6.34146,12.9268,0.243902,1,8.945,1,17.89,2025,0.22,92,13293.12,1,1
2025-05-04,CN,China,Fitness_Wearables,26.73,-4.58,-8.41,,,,,,,,,,,,2025,0.22,92,13293.12,1,1
2025-05-04,CN,China,Nutrition_Diets,6.17,-0.15,0.6,3,1.14915,4.00477,2.85562,6.86039,21.5525,0.275607,3,1.5425,1,2.056666667,2025,0.22,92,13293.12,1,1
2025-05-11,CN,China,Fashion_Beauty,16.52,-1.37,-1.99,3,-1.62398,2.07929,3.70327,5.78256,21.6651,0.167084,3,4.13,1,5.506666667,2025,0.22,92,13293.12,0,0
2025-05-11,CN,China,Fitness_Wearables,27.35,0.62,5.2,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-05-11,CN,China,Nutrition_Diets,5.86,-0.31,-0.16,3,-1.80912,3.74246,5.55159,9.29405,18.7375,0.0359583,2,1.465,1.5,2.93,2025,0.22,92,13293.12,0,0
2025-05-18,CN,China,Fashion_Beauty,15.9,-0.62,0.75,4,4.18236,5.25187,1.06951,6.32137,17.8957,1.49569,3,3.18,1.333333333,5.3,2025,0.22,92,13293.12,0,0
2025-05-18,CN,China,Fitness_Wearables,29.46,2.11,1.49,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-05-18,CN,China,Nutrition_Diets,7.37,1.51,1.82,7,5.74913,8.21576,2.46663,10.6824,17.3433,0.495458,7,0.92125,1,1.052857143,2025,0.22,92,13293.12,0,0
2025-05-25,CN,China,Fashion_Beauty,15.65,-0.25,0.37,1,1.04895,2.44755,1.3986,3.84615,17.1329,0,1,7.825,1,15.65,2025,0.22,92,13293.12,1,1
2025-05-25,CN,China,Fitness_Wearables,26.24,-3.22,-5.33,,,,,,,,,,,,2025,0.22,92,13293.12,1,1
2025-05-25,CN,China,Nutrition_Diets,6.77,-0.6,-2.11,5,-0.126009,4.05375,4.17976,8.23351,19.2441,0.556267,5,1.128333333,1,1.354,2025,0.22,92,13293.12,1,1
2025-06-01,CN,China,Fashion_Beauty,17.02,1.37,1.62,1,4.22164,6.86016,2.63852,9.49868,18.4697,0,1,8.51,1,17.02,2025,0.22,92,13293.12,1,1
2025-06-01,CN,China,Fitness_Wearables,29.33,3.09,6.31,,,,,,,,,,,,2025,0.22,92,13293.12,1,1
2025-06-01,CN,China,Nutrition_Diets,7.82,1.05,1.65,3,1.47485,3.88996,2.41512,6.30508,19.8731,0.325707,3,1.955,1,2.606666667,2025,0.22,92,13293.12,1,1
2025-06-08,CN,China,Fashion_Beauty,17.64,0.62,-0.75,1,-1.48305,3.81356,5.29661,9.11017,16.9492,0,1,8.82,1,17.64,2025,0.22,92,13293.12,0,0
2025-06-08,CN,China,Fitness_Wearables,35.89,6.56,3.47,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-08,CN,China,Nutrition_Diets,9.77,1.95,0.9,3,-5.0551,2.20505,7.26015,9.4652,22.2138,0,3,2.4425,1,3.256666667,2025,0.22,92,13293.12,0,0
2025-06-15,CN,China,Fashion_Beauty,16.4,-1.24,-1.86,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-15,CN,China,Fitness_Wearables,32.43,-3.46,-10.02,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-15,CN,China,Nutrition_Diets,6.32,-3.45,-5.4,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-22,CN,China,Fashion_Beauty,15.28,-1.12,0.12,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-22,CN,China,Fitness_Wearables,27.85,-4.58,-1.12,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-22,CN,China,Nutrition_Diets,5.86,-0.46,2.99,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-29,CN,China,Fashion_Beauty,15.65,0.37,1.49,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-29,CN,China,Fitness_Wearables,31.56,3.71,8.29,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-06-29,CN,China,Nutrition_Diets,5.71,-0.15,0.31,3,-0.907257,3.65993,4.56719,8.22711,17.9809,0.782055,3,1.4275,1,1.903333333,2025,0.22,92,13293.12,0,0
2025-07-06,CN,China,Fashion_Beauty,15.65,0,-0.37,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-07-06,CN,China,Fitness_Wearables,28.47,-3.09,-6.8,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-07-06,CN,China,Nutrition_Diets,6.02,0.31,0.46,11,1.2506,3.7741,2.5235,6.29761,19.1732,0.629961,10,0.501666667,1.1,0.602,2025,0.22,92,13293.12,0,0
2025-07-13,CN,China,Fashion_Beauty,15.78,0.13,0.13,2,-7.409,1.28351,8.69252,9.97603,18.2884,0.449474,2,5.26,1,7.89,2025,0.22,92,13293.12,0,0
2025-07-13,CN,China,Fitness_Wearables,34.16,5.69,8.78,2,-1.59516,3.25392,4.84908,8.103,16.0036,0.285714,2,11.38666667,1,17.08,2025,0.22,92,13293.12,0,0
2025-07-13,CN,China,Nutrition_Diets,6.62,0.6,0.29,11,1.6029,4.09695,2.49405,6.591,19.9593,0.502145,11,0.551666667,1,0.601818182,2025,0.22,92,13293.12,0,0
2025-07-20,CN,China,Fashion_Beauty,16.4,0.62,0.49,3,0.677564,2.91079,2.23322,5.14401,16.7848,0.581275,2,4.1,1.5,8.2,2025,0.22,92,13293.12,0,0
2025-07-20,CN,China,Fitness_Wearables,41.34,7.18,1.49,,,,,,,,,,,,2025,0.22,92,13293.12,0,0
2025-07-20,CN,China,Nutrition_Diets,3.16,-3.46,-4.06,12,-1.46308,3.16094,4.62402,7.78496,19.9534,1.44806,9,0.243076923,1.333333333,0.351111111,2025,0.22,92,13293.12,0,0
