Week_Start,Country_Name,Category,Search_Interest,Inflation_Rate,GDP_Per_Capita,holiday_count,Search_Interest_lag_1,Search_Interest_lag_2,Search_Interest_lag_4,Search_Velocity_lag,Search_Acceleration_lag,Search_Interest_roll_mean_4w,Search_Interest_roll_std_4w,Media_Volume_roll_mean_4w,sin_week,cos_week
2026-09-13,Singapore,Fashion_Beauty,44.07,0.902998495002676,98813.9788172877,0,39.15,43.95,47.02,-4.800000000000004,-3.510000000000005,43.84,3.370489578681542,121.66666666666669,-0.970941817426052,-0.23931566428755774
2026-08-30,Singapore,Fitness_Wearables,75.7,0.902998495002676,98813.9788172877,0,76.02,82.79,59.7,-6.77000000000001,-24.54000000000002,70.8825,10.44987519861676,0.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Singapore,Fitness_Wearables,65.32,0.902998495002676,98813.9788172877,0,75.7,76.02,65.02,-0.3199999999999932,6.450000000000017,74.88250000000001,7.343016523654706,2.0,-0.9350162426854147,-0.3546048870425359
2026-08-23,Singapore,Nutrition_Diets,51.01,0.902998495002676,98813.9788172877,0,52.49,56.95,83.99,-4.460000000000001,-0.5400000000000063,63.575,14.033971877792265,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Singapore,Nutrition_Diets,54.89,0.902998495002676,98813.9788172877,0,51.01,52.49,60.87,-1.480000000000004,2.979999999999997,55.33,4.473775437666042,284.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Singapore,Nutrition_Diets,63.45,0.902998495002676,98813.9788172877,0,54.89,51.01,56.95,3.8800000000000026,5.360000000000007,53.835,2.620807763520748,323.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Singapore,Nutrition_Diets,61.04,0.902998495002676,98813.9788172877,0,63.45,54.89,52.49,8.560000000000002,4.68,55.46,5.561426675473119,331.3333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,United_States,Fashion_Beauty,44.25,2.94952520485207,90026.5163005744,0,44.34,46.49,46.0,-2.1499999999999986,-2.3100000000000023,45.790000000000006,0.9879608629221645,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_States,Fashion_Beauty,45.87,2.94952520485207,90026.5163005744,0,44.25,44.34,46.33,-0.0900000000000034,2.059999999999995,45.352500000000006,1.2233935044236406,12726.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,United_States,Fashion_Beauty,46.91,2.94952520485207,90026.5163005744,1,45.87,44.25,46.49,1.6199999999999974,1.7100000000000009,45.2375,1.1179557236309956,14043.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,United_States,Fashion_Beauty,44.13,2.94952520485207,90026.5163005744,0,46.91,45.87,44.34,1.0399999999999991,-0.5799999999999983,45.3425,1.282429335284907,13955.666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,United_States,Fitness_Wearables,55.89,2.94952520485207,90026.5163005744,0,58.48,59.8,62.75,-1.3200000000000005,0.8599999999999994,60.7525,1.9636933738916604,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_States,Fitness_Wearables,56.3,2.94952520485207,90026.5163005744,0,55.89,58.48,61.98,-2.5899999999999963,-1.269999999999996,59.0375,2.546715204598334,444.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,United_States,Fitness_Wearables,56.36,2.94952520485207,90026.5163005744,1,56.3,55.89,59.8,0.4099999999999966,2.999999999999993,57.61749999999999,1.8463725698421185,462.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,United_States,Fitness_Wearables,57.53,2.94952520485207,90026.5163005744,0,56.36,56.3,58.48,0.0600000000000022,-0.3499999999999943,56.7575,1.167172509385486,422.6666666666667,-0.970941817426052,-0.23931566428755774
2026-08-23,United_States,Nutrition_Diets,48.48,2.94952520485207,90026.5163005744,0,49.68,50.81,53.58,-1.1300000000000026,2.4399999999999977,52.1125,2.229250621472349,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_States,Nutrition_Diets,50.1,2.94952520485207,90026.5163005744,0,48.48,49.68,54.38,-1.2000000000000028,-0.0700000000000002,50.837500000000006,2.546086866808524,92616.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,United_States,Nutrition_Diets,50.44,2.94952520485207,90026.5163005744,1,50.1,48.48,50.81,1.6200000000000043,2.8200000000000074,49.767500000000005,0.9768444093106534,88844.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,United_States,Nutrition_Diets,47.61,2.94952520485207,90026.5163005744,0,50.44,50.1,49.68,0.3399999999999963,-1.2800000000000082,49.675,0.8551608035927947,84461.66666666667,-0.970941817426052,-0.23931566428755774
2026-08-23,South_Africa,Fashion_Beauty,73.96,3.20550474112603,6597.71450918774,0,78.69,68.19,74.79,10.5,14.320000000000007,73.42,4.434365794564041,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,South_Africa,Fashion_Beauty,69.69,3.20550474112603,6597.71450918774,0,73.96,78.69,72.01,-4.730000000000004,-15.230000000000004,73.21249999999999,4.367809328866462,61.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,South_Africa,Fashion_Beauty,73.4,3.20550474112603,6597.71450918774,0,69.69,73.96,68.19,-4.269999999999996,0.4600000000000079,72.6325,4.720511095209881,52.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,South_Africa,Fashion_Beauty,71.74,3.20550474112603,6597.71450918774,0,73.4,69.69,78.69,3.710000000000008,7.980000000000004,73.935,3.693097164530906,43.0,-0.970941817426052,-0.23931566428755774
2026-08-23,South_Africa,Fitness_Wearables,72.88,3.20550474112603,6597.71450918774,0,75.35,74.45,76.18,0.8999999999999915,0.6199999999999903,75.03750000000001,0.9129941584336746,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,South_Africa,Fitness_Wearables,71.29,3.20550474112603,6597.71450918774,0,72.88,75.35,74.17,-2.469999999999999,-3.3699999999999903,74.2125,1.0210574583901173,31.0,-0.8854560256532096,-0.4647231720437691
2026-08-23,South_Africa,Nutrition_Diets,59.53,3.20550474112603,6597.71450918774,0,57.4,57.15,62.88,0.25,1.9200000000000017,59.0625,2.649130360452063,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,South_Africa,Nutrition_Diets,60.18,3.20550474112603,6597.71450918774,0,59.53,57.4,58.82,2.1300000000000026,1.8800000000000023,58.225,1.1391956226517803,243.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,South_Africa,Nutrition_Diets,61.35,3.20550474112603,6597.71450918774,0,60.18,59.53,57.15,0.6499999999999986,-1.480000000000004,58.565,1.5164541975726122,251.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,South_Africa,Nutrition_Diets,59.96,3.20550474112603,6597.71450918774,0,61.35,60.18,57.4,1.1700000000000017,0.5200000000000031,59.615,1.6575986647362635,257.6666666666667,-0.970941817426052,-0.23931566428755774
2026-09-13,United_Kingdom,Fashion_Beauty,59.28,3.88306881626,57601.9621201954,0,73.03,65.23,60.49,7.799999999999997,2.009999999999991,64.54750000000001,6.190543191029243,9.333333333333334,-0.970941817426052,-0.23931566428755774
2026-08-23,Australia,Fitness_Wearables,88.39,2.87403791660173,65129.7227990563,0,87.05,84.79,87.36,2.259999999999991,3.379999999999981,86.2775,1.17136316600144,5.0,-0.8229838658936564,-0.5680647467311559
2026-08-23,Singapore,Fitness_Wearables,76.02,0.902998495002676,98813.9788172877,0,82.79,65.02,55.69,17.77000000000001,12.450000000000015,65.8,11.953947744016002,2.5,-0.8229838658936564,-0.5680647467311559
2026-08-23,United_Arab_Emirates,Fitness_Wearables,85.51,1.250865245598,50273.5126243239,1,86.44,89.21,94.31,-2.769999999999996,-3.9699999999999847,89.49249999999999,3.406057104630497,2.5,-0.8229838658936564,-0.5680647467311559
2026-08-23,United_Kingdom,Fitness_Wearables,84.99,3.88306881626,57601.9621201954,0,86.44,88.9,84.49,-2.460000000000008,-3.3700000000000188,86.95499999999998,1.9318126203134964,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_Kingdom,Fitness_Wearables,87.95,3.88306881626,57601.9621201954,0,84.99,86.44,87.99,-1.4500000000000028,1.0100000000000051,87.08,1.7241616320217354,0.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,South_Africa,Fitness_Wearables,75.56,3.20550474112603,6597.71450918774,0,71.29,72.88,74.45,-1.5899999999999892,0.8800000000000097,73.4925,1.7882277073499742,71.5,-0.9350162426854147,-0.3546048870425359
2026-09-06,United_Kingdom,Fitness_Wearables,94.53,3.88306881626,57601.9621201954,0,87.95,84.99,88.9,2.960000000000008,4.410000000000011,87.07,1.7172264459497435,0.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Australia,Fitness_Wearables,85.22,2.87403791660173,65129.7227990563,0,85.75,87.5,87.05,-1.75,-0.8599999999999994,87.1725,1.0997082946543155,3.333333333333333,-0.970941817426052,-0.23931566428755774
2026-09-13,Brazil,Fitness_Wearables,72.79,5.01675279604836,10713.2856869511,0,88.09,65.72,77.18,22.370000000000005,23.72,74.515,10.394917027085889,13.0,-0.970941817426052,-0.23931566428755774
2026-09-13,Canada,Fitness_Wearables,80.24,2.07232411149103,55697.6639660837,0,75.77,75.69,76.44,0.0799999999999983,-2.4200000000000017,75.27250000000001,1.428481128098147,7.0,-0.970941817426052,-0.23931566428755774
2026-09-13,Nigeria,Fitness_Wearables,87.42,23.0101235833333,1224.25410237743,0,73.72,73.48,77.48,0.2399999999999948,0.7099999999999937,74.6575,1.89142582901581,5.333333333333333,-0.970941817426052,-0.23931566428755774
2026-09-13,Singapore,Fitness_Wearables,83.39,0.902998495002676,98813.9788172877,0,65.32,75.7,82.79,-10.38000000000001,-10.060000000000016,74.9575,7.209014611350576,1.6666666666666667,-0.970941817426052,-0.23931566428755774
2026-09-13,South_Africa,Fitness_Wearables,77.6,3.20550474112603,6597.71450918774,0,75.56,71.29,75.35,4.269999999999996,5.859999999999985,73.77000000000001,2.0528841500031407,47.66666666666666,-0.970941817426052,-0.23931566428755774
2026-09-13,United_Arab_Emirates,Fitness_Wearables,92.3,1.250865245598,50273.5126243239,0,95.4,80.25,86.44,15.150000000000006,20.41000000000001,86.9,6.287983248493646,1.6666666666666667,-0.970941817426052,-0.23931566428755774
2026-09-13,United_Kingdom,Fitness_Wearables,85.35,3.88306881626,57601.9621201954,0,94.53,87.95,86.44,6.579999999999998,3.6199999999999903,88.4775,4.212088753417885,0.0,-0.970941817426052,-0.23931566428755774
